"yr","utilcode","plntcode","primemover","fuel","generation","consumption"
2002,"9243","50451",NA,"NG",76010,7.40455e+11
2002,"9263","50458",NA,"NG",516170.95,4.037466e+12
2002,"470","50472",NA,"MSW",113136.76,1207432160000
2002,"8303","50541",NA,"NG",62255,6.78944e+11
2002,"19876","50555",NA,"NG",118006,9.98584e+11
2002,"49942","50561",NA,"NG",952193.44,9.42019e+12
2002,"19323","50615",NA,"NG",557381,4.971608e+12
2002,"6090","50625",NA,"NG",1923210.35,2.7345396e+13
2002,"4482","50629",NA,"MSW",39650.16,758350560000
2002,"4476","50630",NA,"MSW",38129.08,712461200000
2002,"4498","50632",NA,"MSW",60371.08,1105591960000
2002,"56225","50638",NA,"NG",114594.234,1.090671e+12
2002,"16653","50639",NA,"NG",19327.102,3.5283e+11
2002,"4497","50647",NA,"MSW",15641.55956,196163440000
2002,"4474","50648",NA,"MSW",48582.6,979343640000
2002,"4484","50649",NA,"MSW",46810.73672,942454480000
2002,"9097","50656",NA,"MSW",78803.12,1415628720000
2002,"49760","50657",NA,"MSW",160370.76,2.816869e+12
2002,"4425","50658",NA,"MSW",274354.08,4865343120000
2002,"56316","50660",NA,"NG",0,1e+07
2002,"13982","50661",NA,"MSW",143979.00352,2502730560000
2002,"4487","50662",NA,"MSW",97476.72,1631252920000
2002,"4496","50663",NA,"MSW",64001.3242,1342773520000
2002,"4427","50664",NA,"MSW",29371.7666,650227600000
2002,"14519","50666",NA,"MSW",57272.16,1107399040000
2002,"18814","50709",NA,"NG",160451,1.125104e+12
2002,"14182","50744",NA,"NG",64078.33,5.42395e+11
2002,"19900","50771",NA,"NG",1017.696,1.36e+10
2002,"2895","50797",NA,"NG",206747.82,1.824696e+12
2002,"55914","50799",NA,"NG",121682.61,1.176664e+12
2002,"55973","50805",NA,"NG",20303.022,1.11132e+11
2002,"16899","50837",NA,"MSW",104002.36,1909177600000
2002,"14081","50855",NA,"NG",153569.78,1.240748e+12
2002,"8633","50858",NA,"MSW",89988.8,1661357720000
2002,"8633","50858",NA,"NG",641,1.1358e+10
2002,"4447","50859",NA,"MSW",89094.28,1576204080000
2002,"10162","50860",NA,"MSW",45012,860999920000
2002,"20541","50872",NA,"MSW",13890.8,304694280000
2002,"20541","50873",NA,"MSW",46212.32,800562400000
2002,"20541","50875",NA,"MSW",66010.56,1430660440000
2002,"20541","50877",NA,"MSW",101415.6,1922385080000
2002,"20541","50878",NA,"MSW",144511.84,2040583600000
2002,"20541","50880",NA,"MSW",103821.08,1816437920000
2002,"20541","50882",NA,"MSW",162655.68,2890471320000
2002,"20541","50883",NA,"MSW",212494.04,3184089920000
2002,"55871","50884",NA,"MSW",163182.8,3.469554e+12
2002,"20541","50885",NA,"MSW",40966.2,780232640000
2002,"20541","50886",NA,"MSW",64218.88,1174789440000
2002,"20541","50887",NA,"MSW",180309.8,3153924840000
2002,"6675","50904",NA,"NG",73,1.562e+09
2002,"14222","50907",NA,"MSW",3727.24396,217424240000
2002,"5089","50932",NA,"NG",5604.62,1.06232e+11
2002,"23931","50956",NA,"NG",7688.562,2.2661e+11
2002,"4440","50960",NA,"MSW",132288.2,2289889360000
2002,"34359","50969",NA,"NG",18394,2.75249e+11
2002,"24202","50978",NA,"NG",86771,7.45336e+11
2002,"56601","51038",NA,"MSW",20210.52,627491920000
2002,"5347","52005",NA,"NG",567171.18,5.563493e+12
2002,"10875","52010",NA,"MSW",114104.32,1767193560000
2002,"19876","52087",NA,"NG",70076.22,8.7094e+11
2002,"50163","52108",NA,"NG",324470.04,3.023257e+12
2002,"9348","52152",NA,"MSW",53683.52,269931200000
2002,"56605","52193",NA,"NG",86638.14,6.13937e+11
2002,"20541","54033",NA,"MSW",194346.24,3443916080000
2002,"6838","54034",NA,"NG",184684.12,1.633421e+12
2002,"14584","54056",NA,"NG",65895,5.70081e+11
2002,"9261","54076",NA,"NG",105899.75,9.65671e+11
2002,"9356","54090",NA,"NG",51259,5.91002e+11
2002,"9452","54094",NA,"NG",125431,9.72622e+11
2002,"50136","54131",NA,"NG",81193.25,6.09013e+11
2002,"6837","54138",NA,"NG",26823.6,2.32199e+11
2002,"7209","54225",NA,"NG",45776,2.8282e+11
2002,"13542","54250",NA,"NG",2605,2.5292e+10
2002,"772","54316",NA,"NG",1846.32,2.0287e+10
2002,"7067","54318",NA,"NG",3968,1.45151e+11
2002,"13898","54371",NA,"NG",268789,2.414908e+12
2002,"18028","54406",NA,"NG",2994.19,3.9459e+10
2002,"15434","54425",NA,"NG",99323,1.090453e+12
2002,"5473","54428",NA,"NG",2676.45,3.7382e+10
2002,"15500","54476",NA,"NG",854708.84,6.73833e+12
2002,"56355","54536",NA,"NG",8182,1.01219e+11
2002,"29959","54537",NA,"NG",1296554,1.0381801e+13
2002,"5892","54571",NA,"NG",48416.6,3.85507e+11
2002,"56516","54592",NA,"NG",42167.45,3.85349e+11
2002,"16839","54593",NA,"NG",51805.42,4.10067e+11
2002,"56646","54625",NA,"MSW",94813.4,1768202480000
2002,"13060","54626",NA,"NG",2734.905,3.0466e+10
2002,"13492","54627",NA,"MSW",132477.4,1801217880000
2002,"3670","54667",NA,"NG",34313.75,4.46965e+11
2002,"9621","54692",NA,"NG",35614.38,3.11965e+11
2002,"14989","54734",NA,"NG",855.42,9.659e+09
2002,"20541","54746",NA,"MSW",155686.52,2210884720000
2002,"335","54748",NA,"NG",242535.76,2.322899e+12
2002,"20541","54758",NA,"MSW",49253.16,788249440000
2002,"5277","54795",NA,"NG",51938.76,7.01657e+11
2002,"3299","54804",NA,"MSW",55100.76,1078627880000
2002,"19857","54807",NA,"NG",74305.88,6.05324e+11
2002,"19876","54844",NA,"NG",151431,1.289394e+12
2002,"49770","54935",NA,"MSW",138.95904,3692480000
2002,"4426","54945",NA,"MSW",214895.27092,3606226360000
2002,"24008","54950",NA,"NG",5720.09,7.8616e+10
2002,"12221","54951",NA,"NG",2960,2.4416e+10
2002,"5483","54987",NA,"NG",1546,1.1162e+10
2002,"20541","54998",NA,"MSW",51934.08,1681393120000
2002,"49879","54999",NA,"MSW",4100.49024,44351560000
2002,"55773","55026",NA,"NG",580585,4.554212e+12
2002,"11282","55063",NA,"NG",1191327.12,9.808063e+12
2002,"3593","55076",NA,"NG",9515,1.0798e+11
2002,"49941","55080",NA,"NG",33129.88,3.21561e+11
2002,"18642","55081",NA,"NG",28957,3.3402e+11
2002,"2783","55082",NA,"NG",15478,1.6351e+11
2002,"4254","55087",NA,"NG",585600.1,4.55495e+12
2002,"13886","55099",NA,"NG",5422,1.00748e+11
2002,"3838","55101",NA,"NG",1108.72,1.5927e+10
2002,"3838","55102",NA,"NG",2855.9,4.7029e+10
2002,"16197","55109",NA,"NG",65066,7.58201e+11
2002,"15470","55110",NA,"NG",190225,2.324811e+12
2002,"3542","55111",NA,"NG",119659,1.571501e+12
2002,"5416","55116",NA,"NG",416994,4.498177e+12
2002,"2877","55123",NA,"NG",2283406,1.9199443e+13
2002,"55845","55128",NA,"NG",54342,5.4862e+11
2002,"5517","55131",NA,"NG",1053839,7.62379e+12
2002,"17555","55138",NA,"NG",8908,1.24891e+11
2002,"9267","55148",NA,"NG",64237,6.98886e+11
2002,"6088","55150",NA,"NG",2202195,1.2939635e+13
2002,"23801","55164",NA,"NG",133023,1.475513e+12
2002,"55936","55165",NA,"NG",195708.62,2.192237e+12
2002,"54810","55166",NA,"NG",571963,6.317121e+12
2002,"54915","55178",NA,"NG",996916,7.522128e+12
2002,"15708","55179",NA,"NG",977329.28,6.858566e+12
2002,"4210","55188",NA,"NG",869964,6.471774e+12
2002,"16124","55198",NA,"NG",157548,1.756135e+12
2002,"5259","55199",NA,"NG",524560,5.739946e+12
2002,"19436","55204",NA,"NG",34836.2,4.43225e+11
2002,"1415","55207",NA,"NG",19299,1.97539e+11
2002,"656","55212",NA,"NG",1728336.18,1.3303699e+13
2002,"49941","55219",NA,"NG",29604.82,3.54895e+11
2002,"12685","55220",NA,"NG",1365736.44,5.07012e+12
2002,"50094","55222",NA,"NG",97186,1.192466e+12
2002,"5761","55223",NA,"NG",1008570.59,9.528082e+12
2002,"15470","55224",NA,"NG",129991,1.60985e+12
2002,"2897","55225",NA,"NG",238184,1.78647e+12
2002,"5302","55229",NA,"NG",99467,1.108299e+12
2002,"18642","55232",NA,"NG",31323,3.90555e+11
2002,"8027","55233",NA,"NG",64274,7.04236e+11
2002,"19436","55234",NA,"NG",34079.5,4.14824e+11
2002,"3542","55236",NA,"NG",47430,5.7346e+11
2002,"54885","55237",NA,"NG",124661,1.281775e+12
2002,"9262","55238",NA,"NG",106381,1.121616e+12
2002,"22131","55239",NA,"NG",458334,3.752546e+12
2002,"12739","55241",NA,"NG",228693.78,2.18916e+12
2002,"54692","55242",NA,"NG",3687.74,4.8836e+10
2002,"18611","55250",NA,"NG",36022,3.55096e+11
2002,"18642","55251",NA,"NG",145370,1.72092e+12
2002,"50166","55253",NA,"NG",30712,3.89663e+11
2002,"15090","55257",NA,"NG",11777.64,7.3248e+10
2002,"56195","55259",NA,"NG",629020.75,5.178549e+12
2002,"10285","55270",NA,"NG",428253,3.398656e+12
2002,"733","55276",NA,"NG",29695.62,3.56809e+11
2002,"54885","55279",NA,"NG",218563,2.290972e+12
2002,"18611","55284",NA,"NG",45073,4.96914e+11
2002,"18611","55285",NA,"NG",28182,3.03602e+11
2002,"56213","55296",NA,"NG",38634.68,3.49272e+11
2002,"29849","55302",NA,"MSW",4926.68,87912880000
2002,"22294","55303",NA,"NG",1863.96,1.902e+10
2002,"2671","55304",NA,"NG",115685,1.106523e+12
2002,"49974","55334",NA,"NG",167775,2.26177e+12
2002,"509","55337",NA,"NG",1594822.88,1.1136966e+13
2002,"56533","55348",NA,"NG",53796,5.0954e+11
2002,"55749","55349",NA,"NG",46973,5.11631e+11
2002,"13756","55364",NA,"NG",18059,2.16629e+11
2002,"6035","55365",NA,"NG",22327,2.97244e+11
2002,"49941","55373",NA,"NG",24138.38,3.0355e+11
2002,"23279","55377",NA,"NG",57339,5.86208e+11
2002,"24121","55391",NA,"NG",115983.64,1.288296e+12
2002,"21191","55392",NA,"NG",138994,1.512875e+12
2002,"21454","55402",NA,"NG",265412,2.913404e+12
2002,"19436","55417",NA,"NG",32849.5,4.04695e+11
2002,"56490","55422",NA,"NG",121996,1.255091e+12
2002,"13908","55433",NA,"NG",11775,1.41639e+11
2002,"520","55447",NA,"NG",7785.92,1.0319e+11
2002,"13193","55494",NA,"NG",50051,6.36891e+11
2002,"55946","55499",NA,"NG",16579.96,1.82606e+11
2002,"30151","55504",NA,"NG",53858,7.29537e+11
2002,"30151","55505",NA,"NG",2496,2.9918e+10
2002,"55942","55510",NA,"NG",32314.38,3.45763e+11
2002,"55943","55512",NA,"NG",27383.22,3.07751e+11
2002,"803","55522",NA,"NG",58226,6.55315e+11
2002,"11241","55620",NA,"NG",930971,6.707934e+12
2002,"15832","55644",NA,"NG",3615,6.3707e+10
2002,"22500","55651",NA,"NG",67362.26,8.21999e+11
2002,"23279","55654",NA,"NG",92867,8.98323e+11
2002,"20447","55655",NA,"NG",105534,1.113784e+12
2002,"55845","55672",NA,"NG",17386,2.15753e+11
2002,"7724","55698",NA,"NG",39435,4.02201e+11
2002,"1268","55699",NA,"NG",44703,4.898e+10
2002,"15033","55704",NA,"NG",37060,3.72825e+11
2002,"56613","55818",NA,"NG",243906,1.778893e+12
2002,"20323","55874",NA,"NG",11071,1.53496e+11
2002,"20323","55875",NA,"NG",7620,7.8907e+10
2002,"6480","55883",NA,"NG",115076,1.328481e+12
2002,"13989","55950",NA,"NG",370.44,2.152e+09
2002,"1636","55958",NA,"NG",105533,1.230223e+12
2003,"5701","9","GT","NG",11201,1.76674e+11
2003,"18642","46","ST","NUC",9325732,97183453170000
2003,"18642","47","GT","NG",2156,3.8165e+10
2003,"30151","87","ST","NG",2234,2.3882e+10
2003,"15500","99","GT","NG",2902.18,4.2094e+10
2003,"803","116","ST","NG",176287,2.191726e+12
2003,"803","117","CT","NG",29639,3.9388e+11
2003,"803","120","ST","NG",213788,2.3846e+12
2003,"24211","126","GT","NG",1158,2.6772e+10
2003,"16572","141","ST","NG",402406,4.811833e+12
2003,"16572","147","CA","NG",237171,1.04452e+11
2003,"16572","147","CT","NG",418748,4.694161e+12
2003,"16572","147","GT","NG",1371,2.8619e+10
2003,"12745","151","GT","NG",14961,3.07324e+11
2003,"796","160","CA","NG",137043,1.373214e+12
2003,"796","160","CT","NG",20748,4.14637e+11
2003,"814","169","ST","NG",10807,1.84382e+11
2003,"814","171","GT","NG",307,3.951e+09
2003,"814","173","ST","NG",16188,3.0082e+11
2003,"807","201","CT","NG",67411,6.78283e+11
2003,"807","202","ST","NG",5792,6.3074e+10
2003,"807","203","ST","NG",20457,2.17759e+11
2003,"12631","228","ST","NG",541328,5.889354e+12
2003,"14328","247","ST","NG",305594,3.073133e+12
2003,"55843","259","ST","NG",298643,3.009281e+12
2003,"54802","260","ST","NG",1278605,1.2330336e+13
2003,"13960","301","GT","NG",2258,3.9512e+10
2003,"13960","302","GT","NG",2226,3.9041e+10
2003,"13960","303","GT","NG",23502,4.00464e+11
2003,"13960","305","GT","NG",4584,6.1907e+10
2003,"22148","315","GT","NG",3861,6.8772e+10
2003,"15844","329","CA","NG",320770,7.55018e+11
2003,"15844","329","CT","NG",770023,1.2051325e+13
2003,"15844","329","ST","NG",42949,4.89426e+11
2003,"15836","331","GT","NG",4468,8.4122e+10
2003,"15836","331","ST","NG",259313,3.303961e+12
2003,"13584","341","CT","NG",107508.46,1.497858e+12
2003,"15830","345","GT","NG",9120,1.51003e+11
2003,"15830","345","ST","NG",609810,6.472293e+12
2003,"15908","350","ST","NG",1819221,1.974827e+13
2003,"17609","360","ST","NUC",8596268,89581708850000
2003,"2507","375","GT","NG",1400,1.8409e+10
2003,"7294","377","CT","NG",27288,3.25115e+11
2003,"7294","377","GT","NG",4274,4.9685e+10
2003,"9216","389","CT","NG",235748,2.333066e+12
2003,"9216","389","ST","NG",251450,2.7046e+12
2003,"11208","408","ST","NG",139596,1.542733e+12
2003,"14534","422","GT","NG",56,1.212e+09
2003,"56146","460","ST","NG",31808,5.76702e+11
2003,"15466","464","GT","NG",3011,6.9988e+10
2003,"15466","471","GT","NG",24,7.02e+08
2003,"15466","477","GT","NG",3021,4.7182e+10
2003,"15466","478","ST","NG",3789,7.4829e+10
2003,"3989","493","ST","NG",23646,4.1511e+11
2003,"15466","525","ST","NG",2628,2.55e+10
2003,"189","533","CT","NG",643252,7.704638e+12
2003,"16534","535","GT","NG",2429,3.2298e+10
2003,"22350","544","ST","NG",27155.655,3.30674e+11
2003,"22380","546","ST","NG",1755,2.2259e+10
2003,"20169","550","CT","NG",6391,7.6206e+10
2003,"12490","562","ST","NG",30978.81,3.67122e+11
2003,"5221","566","ST","NUC",9982621,104028893430000
2003,"15500","607","GT","NG",16777.1,1.83015e+11
2003,"6452","610","ST","NG",390351,4.862031e+12
2003,"6452","620","ST","NG",32405,3.80207e+11
2003,"6452","621","ST","NUC",5562478,57966583250000
2003,"6455","638","GT","NG",46944,6.48431e+11
2003,"6455","638","ST","NG",10717,1.16506e+11
2003,"7801","641","ST","NG",9726,1.1017e+11
2003,"7801","643","CT","NG",1152230,1.3687776e+13
2003,"7140","649","ST","NUC",9736692,101466067340000
2003,"6616","658","ST","NG",10499,1.87844e+11
2003,"6909","664","GT","NG",422,1.0481e+10
2003,"6909","664","ST","NG",6608,1.03747e+11
2003,"9617","666","GT","NG",44620,5.39369e+11
2003,"10376","672","CT","NG",16550,2.72043e+11
2003,"10376","672","IC","NG",4661,5.042e+10
2003,"10620","673","CT","NG",7928,1.03466e+11
2003,"10620","673","ST","NG",690,1.2071e+10
2003,"10623","675","GT","NG",921,1.8263e+10
2003,"10623","675","ST","NG",356,5.338e+09
2003,"10623","676","CT","NG",1251664,1.2130218e+13
2003,"10623","676","GT","NG",1495,2.5811e+10
2003,"10623","676","ST","MSW",2569.5,28082700000
2003,"14610","683","GT","NG",17137,2.56722e+11
2003,"14610","685","IC","NG",1048,1.2767e+10
2003,"18445","688","GT","NG",802,2.1779e+10
2003,"18445","689","GT","NG",803,1.8597e+10
2003,"18445","689","ST","NG",16446,2.37786e+11
2003,"19804","693","CT","NG",38375,5.20081e+11
2003,"19804","693","ST","NG",14074,2.16072e+11
2003,"7140","700","GT","NG",16,3.67e+08
2003,"7140","710","ST","NG",47666,4.67498e+11
2003,"7140","728","ST","NG",181430,1.916412e+12
2003,"7140","732","GT","NG",11,1.86e+08
2003,"7140","733","GT","NG",8,1.6e+08
2003,"7140","734","ST","NG",84,1.864e+09
2003,"14077","762","ST","NG",633,8.611e+09
2003,"49756","860","GT","NG",48,7.97e+08
2003,"520","861","ST","MSW",0,0
2003,"520","862","CT","NG",128343.89,1.198932e+12
2003,"520","864","ST","NG",159,1.857e+09
2003,"12384","866","GT","NG",4186,7.5163e+10
2003,"55951","869","ST","NUC",6960727,72537736070000
2003,"12384","877","GT","NG",63,1.065e+09
2003,"55951","880","ST","NUC",6965073,72583025720000
2003,"12384","886","ST","NG",3465,3.4981e+10
2003,"5517","891","ST","NG",1032,1.1519e+10
2003,"5517","894","GT","NG",279,4.394e+09
2003,"5517","895","GT","NG",235,4.434e+09
2003,"12341","899","GT","NG",73,1.924e+09
2003,"19436","913","GT","NG",3748,3.975e+10
2003,"9273","990","GT","NG",19434,2.60794e+11
2003,"13756","995","GT","NG",783,1.5502e+10
2003,"13756","997","ST","NG",23102,2.59452e+11
2003,"15470","1001","GT","NG",3956,4.3335e+10
2003,"15470","1007","CT","NG",163108,1.749194e+12
2003,"15470","1010","CA","NG",1323519,1.0966084e+13
2003,"17633","1011","GT","NG",8702,1.488e+11
2003,"17633","1012","ST","NG",9080,1.12368e+11
2003,"6235","1016","CT","NG",17672,2.84633e+11
2003,"6235","1016","GT","NG",949,1.6846e+10
2003,"9417","1048","ST","NG",3623,4.133e+10
2003,"12341","1079","GT","NG",104,2.117e+09
2003,"12341","1084","GT","NG",148,3.954e+09
2003,"12341","1097","GT","NG",511,9.925e+09
2003,"9417","1104","GT","NG",4096,8.0253e+10
2003,"554","1122","ST","MSW",9625.05,158318100000
2003,"3203","1130","GT","NG",164,3.546e+09
2003,"3258","1206","CT","NG",14747,2.21206e+11
2003,"18315","1230","GT","NG",199,4.303e+09
2003,"18315","1230","ST","NG",79756,1.104438e+12
2003,"18315","1235","ST","NG",95005,9.92863e+11
2003,"5860","1239","GT","NG",1739,3.4599e+10
2003,"10005","1240","GT","NG",67702,8.26328e+11
2003,"10005","1242","ST","NG",26371,3.24223e+11
2003,"10005","1243","ST","NG",1357,1.9795e+10
2003,"22500","1250","ST","NG",2744,3.3188e+10
2003,"22500","1251","GT","NG",5340,1.05048e+11
2003,"22500","1252","ST","NG",6940,7.8869e+10
2003,"3892","1271","ST","NG",18979.02,2.28943e+11
2003,"9996","1294","ST","NG",7524,1.26964e+11
2003,"9996","1295","GT","NG",822,1.9078e+10
2003,"12208","1305","GT","NG",4003,5.7803e+10
2003,"12208","1305","ST","NG",1249,1.7792e+10
2003,"18315","1336","GT","NG",6616,9.1709e+10
2003,"18315","1336","ST","NG",82411,7.93378e+11
2003,"10171","1355","GT","NG",29718,4.99316e+11
2003,"11249","1363","GT","NG",13,2.54e+08
2003,"11249","1366","GT","NG",16081,1.69597e+11
2003,"11249","1368","GT","NG",43,6.58e+08
2003,"55936","1393","ST","DFO",8440,9.5533e+10
2003,"55936","1393","ST","NG",1242713,1.4588705e+13
2003,"3737","1396","CA","NG",406180,1.68507e+11
2003,"11241","1401","GT","NG",886,1.8696e+10
2003,"17698","1416","ST","NG",88228,1.25201e+12
2003,"17698","1417","ST","NG",109865,1.337555e+12
2003,"8884","1439","ST","NG",80137,1.099982e+12
2003,"50111","1443","ST","NG",334773,3.550761e+12
2003,"12927","1449","ST","NG",48532,7.5392e+11
2003,"16463","1458","ST","NG",1405,2.2286e+10
2003,"11252","1464","ST","NG",4274,4.7007e+10
2003,"4161","1553","ST","NG",179,2.035e+09
2003,"4161","1555","GT","NG",2175,3.8182e+10
2003,"4161","1559","GT","NG",6,1.15e+08
2003,"4161","1559","ST","NG",7956,1.08213e+11
2003,"4161","1560","GT","NG",343,6.359e+09
2003,"12628","1571","GT","NG",63341,5.91876e+11
2003,"12628","1571","ST","NG",28682,2.91402e+11
2003,"12653","1572","GT","NG",151848,1.914409e+12
2003,"49965","1588","CA","NG",1988092,1.95002e+11
2003,"6035","1589","ST","NG",199135,2.20238e+12
2003,"21463","1595","CA","NG",238095,3.454591e+12
2003,"21461","1599","ST","NG",1814,1.8887e+10
2003,"56401","1642","ST","NG",2991.451,3.9563e+10
2003,"2144","1660","CT","NG",15139,2.02286e+11
2003,"18488","1682","CT","NG",6828.98,1.27046e+11
2003,"4254","1696","GT","NG",460,8.691e+09
2003,"4254","1702","ST","NG",151445,1.711683e+12
2003,"4254","1706","GT","NG",6397,1.08338e+11
2003,"4254","1718","GT","NG",1587,2.7405e+10
2003,"4254","1719","GT","NG",4538,7.702e+10
2003,"4254","1720","GT","NG",140,1.82e+09
2003,"5109","1726","ST","NG",21560,3.42094e+11
2003,"5109","1728","GT","NG",36176,4.22042e+11
2003,"5109","1730","GT","NG",12908,1.33257e+11
2003,"5109","1734","GT","NG",4289,5.8728e+10
2003,"5109","1743","GT","NG",853,1.2965e+10
2003,"7483","1826","IC","NG",12,2.75e+08
2003,"20910","1877","GT","NG",16213,1.79788e+11
2003,"20910","1880","CS","NG",6457,6.3287e+10
2003,"20910","1880","GT","NG",4469,6.4621e+10
2003,"12647","1891","ST","NG",39,5.15e+08
2003,"13781","1910","GT","NG",1883,3.9059e+10
2003,"13781","1913","GT","NG",86963,1.283284e+12
2003,"13781","1914","GT","NG",2868,5.1047e+10
2003,"13781","1918","ST","NG",124,1.869e+09
2003,"13781","1925","ST","NUC",4241066,44196148770000
2003,"13781","1926","ST","MSW",49075.65,948435300000
2003,"13781","1934","ST","MSW",54798.75,1001053800000
2003,"9130","1980","GT","NG",43,7.68e+08
2003,"9130","1980","IC","NG",534,6.247e+09
2003,"7570","2039","ST","MSW",76610.7,1442618100000
2003,"12686","2046","ST","NG",4424,3.1279e+10
2003,"12686","2048","GT","NG",1366,2.2035e+10
2003,"12686","2048","ST","NG",5156,6.9731e+10
2003,"12686","2049","GT","NG",1258,2.1789e+10
2003,"12685","2050","ST","NG",570532,6.845613e+12
2003,"12685","2051","ST","NG",21634,2.63153e+11
2003,"3702","2059","CS","NG",523,7.016e+09
2003,"3702","2059","GT","NG",662,1.1429e+10
2003,"17568","2068","GT","NG",31,5.13e+08
2003,"17568","2070","GT","NG",7718,9.4509e+10
2003,"10000","2079","CA","NG",62069,2.13099e+11
2003,"10000","2079","CT","NG",112713,1.300365e+12
2003,"10000","2079","GT","NG",14506,1.92058e+11
2003,"10000","2079","ST","NG",9025,9.2643e+10
2003,"56211","2092","GT","NG",4930,7.1449e+10
2003,"19436","2096","GT","NG",35,8.63e+08
2003,"56211","2098","GT","NG",9,2.22e+08
2003,"19436","2104","GT","NG",2368,3.4303e+10
2003,"19436","2104","ST","NG",63041,7.01933e+11
2003,"3486","2122","GT","NG",541,6.895e+09
2003,"4045","2123","ST","NG",91.229,1.261e+09
2003,"9231","2132","GT","NG",7795,1.06034e+11
2003,"9231","2132","ST","NG",3330,5.7282e+10
2003,"9231","2135","GT","NG",904,1.555e+10
2003,"11732","2144","GT","NG",453,7.534e+09
2003,"11732","2144","IC","NG",337,4.009e+09
2003,"11732","2144","ST","NG",971,1.7078e+10
2003,"17833","2161","GT","NG",4364,5.903e+10
2003,"12199","2177","GT","NG",1866,3.3956e+10
2003,"15298","2187","ST","NG",692,7.418e+09
2003,"13337","2226","ST","NG",86995,1.043043e+12
2003,"6779","2240","ST","PG",206,1.574e+09
2003,"40606","2241","GT","NG",13373,2.07845e+11
2003,"40606","2241","ST","NG",10760,1.3414e+11
2003,"8245","2243","GT","NG",313,6.466e+09
2003,"8245","2244","ST","NG",1512,2.3331e+10
2003,"11018","2250","GT","NG",134,2.48e+09
2003,"13337","2265","GT","NG",4693,6.2629e+10
2003,"13337","2277","ST","NG",426,4.752e+09
2003,"14172","2294","IC","NG",195,1.938e+09
2003,"13407","2322","GT","NG",2970,3.8454e+10
2003,"13407","2322","ST","NG",436623,4.724243e+12
2003,"13407","2326","GT","NG",17468,2.58533e+11
2003,"13407","2326","ST","NG",218999,2.35339e+12
2003,"17166","2336","CT","NG",645822,5.633308e+12
2003,"15472","2367","ST","NG",87,1.106e+09
2003,"56606","2379","GT","NG",6195,1.28052e+11
2003,"56606","2384","GT","NG",1248,1.82e+10
2003,"56606","2384","ST","NG",1704,2.1515e+10
2003,"17235","2390","GT","NG",4403,8.5086e+10
2003,"17235","2390","ST","NG",23514,2.93941e+11
2003,"17235","2393","CT","NG",34325,5.45428e+11
2003,"17235","2393","GT","NG",4841,6.6483e+10
2003,"15147","2398","GT","NG",586,1.4151e+10
2003,"15147","2399","CT","NG",43920,4.49529e+11
2003,"15147","2408","GT","NG",3,6.5e+07
2003,"15147","2408","ST","NG",126444,1.314976e+12
2003,"15147","2411","ST","NG",13943,1.95662e+11
2003,"3249","2487","GT","NG",1046,1.8172e+10
2003,"13192","2490","GT","NG",465,9.289e+09
2003,"13192","2490","ST","NG",674084,7.923991e+12
2003,"54863","2494","GT","NG",38831.3,7.23211e+11
2003,"10023","2500","GT","NG",492,9.642e+09
2003,"56505","2513","ST","NG",263597,3.000413e+12
2003,"14294","2539","ST","NG",16732,2.07656e+11
2003,"13606","2589","ST","NUC",9495213,98949614670000
2003,"13923","2594","ST","NG",6860,7.6291e+10
2003,"12792","2625","ST","NG",56570,6.13348e+11
2003,"56142","2628","GT","NG",1826,2.8515e+10
2003,"56142","2632","GT","NG",1115,2.0114e+10
2003,"9645","2682","GT","NG",32178,2.89201e+11
2003,"3046","2706","GT","NG",55476,6.5477e+11
2003,"3046","2706","ST","NG",33106,3.46731e+11
2003,"5416","2720","GT","NG",59,1.571e+09
2003,"12199","2790","ST","NG",25,2.9e+08
2003,"4922","2847","GT","NG",3892,5.4663e+10
2003,"4922","2854","GT","NG",1,2.1e+07
2003,"6526","2869","GT","NG",93273,1.21937e+12
2003,"6526","2880","GT","NG",67149,8.6634e+11
2003,"3762","2906","GT","NG",675,1.3749e+10
2003,"3762","2909","GT","NG",859,1.618e+10
2003,"5336","2914","GT","NG",30,6.2e+08
2003,"5336","2914","ST","NG",1454,2.3523e+10
2003,"7977","2917","GT","NG",178,3.138e+09
2003,"7977","2917","ST","NG",6338,9.0949e+10
2003,"14063","2951","CA","NG",326583,3.823799e+12
2003,"14063","2951","ST","NG",546359,6.311495e+12
2003,"14063","2953","ST","NG",683387,7.390785e+12
2003,"14063","2956","GT","NG",45,5.19e+08
2003,"14063","2958","GT","NG",3,4e+07
2003,"15474","2966","GT","NG",7680,1.04745e+11
2003,"14077","2997","IC","NG",3754,3.8728e+10
2003,"20447","3008","ST","NG",193698,2.076248e+12
2003,"14165","3096","CA","NG",447,1.1783e+10
2003,"14165","3096","CT","NG",8902,1.45889e+11
2003,"17235","3110","GT","NG",3127,4.8341e+10
2003,"17235","3111","GT","NG",3890,6.0287e+10
2003,"17235","3113","GT","NG",215,2.637e+09
2003,"17235","3115","GT","NG",2906,5.13e+10
2003,"17235","3120","GT","NG",2227,3.4508e+10
2003,"17235","3132","GT","NG",2279,3.3805e+10
2003,"6035","3159","ST","NG",12299,1.44168e+11
2003,"55951","3166","ST","NUC",8893599,92680195190000
2003,"23279","3181","ST","NG",2690,2.9072e+10
2003,"3046","3250","GT","NG",10426,9.4334e+10
2003,"5416","3265","ST","NUC",7568720,78873631120000
